iter	Passed	Remaining
447	1249	1539
448	1251	1535
449	1252	1531
450	1256	1529
451	1258	1525
452	1261	1523
453	1263	1519
454	1265	1515
455	1267	1511
456	1268	1507
457	1270	1503
458	1272	1499
459	1274	1496
460	1276	1492
461	1278	1488
462	1279	1484
463	1282	1481
464	1287	1481
465	1291	1480
466	1293	1476
467	1295	1472
468	1297	1469
469	1300	1466
470	1302	1463
471	1305	1460
472	1307	1456
473	1310	1453
474	1311	1449
475	1313	1445
476	1314	1441
477	1317	1438
478	1319	1434
479	1320	1430
480	1323	1428
481	1327	1426
482	1330	1424
483	1333	1421
484	1335	1417
485	1336	1413
486	1338	1410
487	1344	1410
488	1345	1406
489	1348	1403
490	1349	1399
491	1351	1395
492	1352	1391
493	1354	1387
494	1356	1384
495	1359	1381
496	1362	1378
497	1364	1375
498	1366	1371
499	1374	1374
500	1376	1370
501	1378	1367
502	1379	1363
503	1383	1361
504	1385	1357
505	1389	1356
506	1391	1352
507	1394	1350
508	1395	1346
509	1398	1343
510	1402	1341
511	1405	1339
512	1409	1337
513	1412	1335
514	1414	1332
515	1416	1328
516	1418	1324
517	1419	1321
518	1422	1318
519	1424	1315
520	1428	1313
521	1432	1311
522	1434	1308
523	1438	1306
524	1440	1303
525	1442	1300
526	1445	1297
527	1448	1295
528	1450	1291
529	1452	1288
530	1455	1285
531	1458	1282
532	1459	1279
533	1462	1275
534	1465	1273
535	1468	1270
536	1472	1269
537	1474	1266
538	1476	1262
539	1478	1259
540	1482	1257
541	1484	1254
542	1486	1251
543	1489	1248
544	1491	1245
545	1492	1241
546	1495	1238
547	1496	1234
548	1498	1230
549	1500	1227
550	1503	1225
551	1504	1221
552	1507	1218
553	1508	1214
554	1510	1211
555	1514	1209
556	1515	1205
557	1517	1201
558	1520	1199
559	1521	1195
560	1523	1192
561	1525	1188
562	1528	1186
563	1529	1182
564	1532	1179
565	1534	1176
566	1536	1173
567	1539	1170
568	1541	1167
569	1543	1164
570	1544	1160
571	1546	1156
572	1549	1154
573	1551	1151
574	1555	1149
575	1556	1146
576	1558	1142
577	1560	1139
578	1562	1136
579	1564	1132
580	1565	1129
581	1568	1126
582	1570	1123
583	1573	1120
584	1575	1117
585	1577	1114
586	1579	1111
587	1581	1107
588	1582	1104
589	1585	1101
590	1586	1098
591	1588	1094
592	1589	1091
593	1591	1087
594	1593	1084
595	1596	1082
596	1598	1078
597	1600	1075
598	1605	1074
599	1607	1071
600	1609	1068
601	1611	1065
602	1613	1062
603	1623	1064
604	1625	1061
605	1626	1057
606	1628	1054
607	1631	1051
608	1637	1051
609	1639	1047
610	1640	1044
611	1645	1043
612	1646	1039
613	1650	1037
614	1657	1037
615	1661	1035
616	1663	1032
617	1664	1029
618	1668	1027
619	1670	1023
620	1674	1021
621	1675	1018
622	1678	1015
623	1683	1014
624	1685	1011
625	1687	1007
626	1688	1004
627	1690	1001
628	1692	998
629	1694	995
630	1696	991
631	1697	988
632	1699	985
633	1701	982
634	1703	979
635	1705	976
636	1707	972
637	1708	969
638	1710	966
639	1712	963
640	1714	959
641	1716	956
642	1717	953
643	1719	950
644	1721	947
645	1723	944
646	1725	941
647	1726	938
648	1728	934
649	1730	931
650	1732	928
651	1734	925
652	1736	922
653	1737	919
654	1739	916
655	1741	913
656	1743	910
657	1745	907
658	1747	904
659	1749	901
660	1751	898
661	1753	895
662	1755	892
663	1756	889
664	1758	885
665	1760	882
666	1762	879
667	1764	877
668	1766	874
669	1768	871
670	1770	867
671	1771	864
672	1773	861
673	1775	858
674	1777	855
675	1779	852
676	1781	849
677	1783	846
678	1785	843
679	1787	840
680	1788	837
681	1790	834
682	1792	831
683	1794	828
684	1796	826
685	1798	823
686	1800	820
687	1802	817
688	1804	814
689	1806	811
690	1808	808
691	1810	805
692	1812	803
693	1814	800
694	1816	797
695	1818	794
696	1820	791
697	1821	788
698	1823	785
699	1825	782
700	1827	779
701	1829	776
702	1831	773
703	1833	770
704	1835	767
705	1837	765
706	1839	762
707	1841	759
708	1843	756
709	1845	753
710	1847	750
711	1849	748
712	1851	745
713	1852	742
714	1854	739
715	1856	736
716	1858	733
717	1860	730
718	1862	727
719	1864	725
720	1866	722
721	1867	719
722	1869	716
723	1871	713
724	1873	710
725	1875	707
726	1877	705
727	1879	702
728	1881	699
729	1882	696
730	1884	693
731	1886	690
732	1888	687
733	1890	684
734	1892	682
735	1894	679
736	1896	676
737	1898	674
738	1900	671
739	1902	668
740	1903	665
741	1905	662
742	1907	659
743	1909	657
744	1911	654
745	1913	651
746	1915	648
747	1917	645
748	1919	643
749	1920	640
750	1922	637
751	1924	634
752	1926	632
753	1928	629
754	1930	626
755	1931	623
756	1933	620
757	1935	617
758	1937	615
759	1939	612
760	1942	610
761	1944	607
762	1946	604
763	1948	601
764	1949	598
765	1951	596
766	1953	593
767	1955	590
768	1957	587
769	1959	585
770	1961	582
771	1962	579
772	1964	576
773	1966	574
774	1968	571
775	1970	568
776	1972	566
777	1974	563
778	1976	560
779	1978	557
780	1979	555
781	1981	552
782	1983	549
783	1985	547
784	1987	544
785	1989	541
786	1991	538
787	1993	536
788	1995	533
789	1997	530
790	1998	528
791	2001	525
792	2002	522
793	2004	520
794	2007	517
795	2009	514
796	2011	512
797	2013	509
798	2014	506
799	2016	504
800	2018	501
801	2020	498
802	2022	496
803	2024	493
804	2026	490
805	2028	488
806	2030	485
807	2031	482
808	2033	480
809	2035	477
810	2037	474
811	2040	472
812	2042	469
813	2044	467
814	2045	464
815	2047	461
816	2049	459
817	2051	456
818	2053	453
819	2054	451
820	2057	448
821	2059	445
822	2061	443
823	2063	440
824	2065	438
825	2067	435
826	2069	432
827	2070	430
828	2073	427
829	2075	425
830	2077	422
831	2079	419
832	2081	417
833	2082	414
834	2084	411
835	2086	409
836	2088	406
837	2090	404
838	2092	401
839	2093	398
840	2095	396
841	2096	393
842	2098	390
843	2099	388
844	2101	385
845	2103	382
846	2104	380
847	2106	377
848	2108	374
849	2109	372
850	2111	369
851	2112	367
852	2114	364
